YAL049C 	chrI 	51739 	51847 	0.598858232923
YKR043C 	chrXI 	520616 	520721 	0.656113514389
YKR043C 	chrXI 	520722 	520841 	0.70999983524
YKR043C 	chrXI 	520842 	520930 	0.735561689316
YKR043C 	chrXI 	520931 	521040 	0.651149980732
YKR043C 	chrXI 	521041 	521156 	0.700797210151
YKR043C 	chrXI 	521157 	521254 	0.701165269812
YKR043C 	chrXI 	521255 	521345 	0.695589040025
YKR043C 	chrXI 	521368 	521424 	0.895214551974
YKR048C 	chrXI 	524896 	524999 	0.205038172365
YKR048C 	chrXI 	525000 	525089 	0.532844188277
YKR048C 	chrXI 	525090 	525192 	0.480293026844
YKR048C 	chrXI 	525194 	525287 	0.565609433847
YKR048C 	chrXI 	525288 	525370 	0.865134980593
YKR048C 	chrXI 	525372 	525447 	0.777217981807
YKR048C 	chrXI 	525448 	525544 	0.427202493101
YKR048C 	chrXI 	525545 	525645 	0.767658333158
YKR048C 	chrXI 	525648 	525744 	0.725492939272
YKR048C 	chrXI 	525747 	525844 	0.473280411948
YKR048C 	chrXI 	525846 	525942 	0.555519089837
YKR048C 	chrXI 	525943 	526046 	0.682578695049
YKR048C 	chrXI 	526054 	526140 	0.602060326181
YKR048C 	chrXI 	526143 	526224 	0.696422549644
YKR048C 	chrXI 	526225 	526298 	0.562739648453
YKR065C 	chrXI 	564712 	564857 	0.730807353291
YKR065C 	chrXI 	564858 	564960 	0.757827022118
YKR065C 	chrXI 	564961 	565059 	0.400928654165
YKR065C 	chrXI 	565060 	565138 	0.642112170177
YKR065C 	chrXI 	565139 	565247 	0.728231272208
YKR065C 	chrXI 	565250 	565357 	0.332490135064
YKR065C 	chrXI 	565358 	565447 	0.420356804
YKR065C 	chrXI 	565449 	565546 	0.264611130635
YKR066C 	chrXI 	565648 	565780 	0.824885036774
YKR066C 	chrXI 	565781 	565877 	0.633739775332
YKR066C 	chrXI 	565878 	565976 	0.771872351771
YKR066C 	chrXI 	565977 	566064 	0.624359413246
YKR066C 	chrXI 	566070 	566165 	0.586785452954
YKR066C 	chrXI 	566172 	566261 	0.616585940147
YKR066C 	chrXI 	566265 	566371 	0.504812242629
YKR066C 	chrXI 	566372 	566464 	0.576983287762
YKR066C 	chrXI 	566465 	566566 	0.613578966819
YKR066C 	chrXI 	566569 	566668 	0.616287344163
YKR066C 	chrXI 	566669 	566770 	0.654544181535
YKR066C 	chrXI 	566772 	566863 	0.644355704422
YKR068C 	chrXI 	569822 	569964 	0.743841374664
YKR068C 	chrXI 	569965 	570073 	0.536325073161
YKR068C 	chrXI 	570079 	570204 	0.444290841003
YKR068C 	chrXI 	570205 	570289 	0.688645134661
YKR068C 	chrXI 	570291 	570404 	0.561637788883
YKR068C 	chrXI 	570408 	570494 	0.479474036548
YKR068C 	chrXI 	570495 	570591 	0.652670865073
YKR071C 	chrXI 	574300 	574411 	0.760417445311
YKR071C 	chrXI 	574412 	574535 	0.710484607901
YKR071C 	chrXI 	574537 	574635 	0.541339552999
YKR071C 	chrXI 	574642 	574766 	0.799306807103
YKR071C 	chrXI 	574768 	574851 	0.755728873266
YKR071C 	chrXI 	574853 	574947 	0.884895946735
YKR071C 	chrXI 	574949 	575047 	0.634534650968
YKR071C 	chrXI 	575048 	575124 	0.72855105406
YKR071C 	chrXI 	575125 	575207 	0.927806175688
YKR071C 	chrXI 	575208 	575287 	0.759932411926
YKR071C 	chrXI 	575288 	575391 	0.574745579585
YKR071C 	chrXI 	575392 	575475 	0.64882366169
YKR071C 	chrXI 	575476 	575566 	0.70942762809
YKR071C 	chrXI 	575567 	575660 	0.546044664496
YKR081C 	chrXI 	591026 	591149 	0.796803385133
YKR081C 	chrXI 	591151 	591244 	0.627254174454
YKR081C 	chrXI 	591245 	591332 	0.785728981255
YKR081C 	chrXI 	591333 	591427 	0.519715919921
YKR081C 	chrXI 	591428 	591522 	0.599190400856
YKR081C 	chrXI 	591525 	591617 	0.497752857693
YKR081C 	chrXI 	591622 	591727 	0.742613748273
YKR081C 	chrXI 	591728 	591838 	0.643913383562
YKR081C 	chrXI 	591839 	591934 	0.836723459995
YKR081C 	chrXI 	591935 	592031 	0.673810424948
YKR081C 	chrXI 	592035 	592139 	0.657576343492
YKR081C 	chrXI 	592141 	592213 	0.889022060538
YKR085C 	chrXI 	598658 	598746 	0.556456437654
YKR085C 	chrXI 	598753 	598841 	0.54957423304
YKR085C 	chrXI 	598842 	598933 	0.313975630964
YKR085C 	chrXI 	598935 	599028 	0.49552370869
YKR085C 	chrXI 	599029 	599122 	0.428381678867
YKR085C 	chrXI 	599123 	599206 	0.603521466596
YKR085C 	chrXI 	599210 	599291 	0.726972190621
YKR085C 	chrXI 	599295 	599343 	0.81479298113
YKR087C 	chrXI 	602733 	602838 	0.690234718877
YKR087C 	chrXI 	602842 	602944 	0.633595070336
YKR087C 	chrXI 	602946 	603045 	0.394088260055
YKR087C 	chrXI 	603048 	603149 	0.551733895295
YKR087C 	chrXI 	603151 	603253 	0.34014305195
YKR087C 	chrXI 	603255 	603369 	0.199304452119
YKR087C 	chrXI 	603372 	603466 	0.542453360177
YKR087C 	chrXI 	603467 	603548 	0.55475978676
YKR087C 	chrXI 	603549 	603653 	0.69228561643
YKR087C 	chrXI 	603662 	603755 	0.284001027166
YKR087C 	chrXI 	603756 	603863 	0.454669697556
YKR088C 	chrXI 	603951 	604081 	0.780470874753
YKR088C 	chrXI 	604082 	604166 	0.785740054967
YKR088C 	chrXI 	604167 	604276 	0.59284492248
YKR088C 	chrXI 	604277 	604376 	0.369756195674
YKR088C 	chrXI 	604379 	604475 	0.768697739902
YKR088C 	chrXI 	604479 	604607 	0.583079693871
YKR088C 	chrXI 	604609 	604719 	0.501371671304
YKR088C 	chrXI 	604722 	604829 	0.40537241146
YKR088C 	chrXI 	604832 	604944 	0.673810420771
YKR088C 	chrXI 	604945 	605043 	0.724644291575
YKR092C 	chrXI 	612047 	612147 	0.819366838121
YKR092C 	chrXI 	612155 	612239 	0.810203278172
YKR092C 	chrXI 	612240 	612325 	0.727710254326
YKR092C 	chrXI 	612326 	612422 	0.840517941263
YKR092C 	chrXI 	612423 	612517 	0.583947029966
YKR092C 	chrXI 	612519 	612602 	0.747457442332
YKR092C 	chrXI 	612605 	612675 	0.683225478999
YKR092C 	chrXI 	612676 	612778 	0.697263895536
YKR092C 	chrXI 	612779 	612872 	0.558890582057
YKR092C 	chrXI 	612874 	612962 	0.704114235358
YKR092C 	chrXI 	612964 	613067 	0.626309059994
YKR092C 	chrXI 	613069 	613144 	0.575805742291
YKR092C 	chrXI 	613145 	613237 	0.705221711782
YKR092C 	chrXI 	613238 	613335 	0.696779811272
YKR092C 	chrXI 	613336 	613423 	0.742072662346
YKR092C 	chrXI 	613424 	613518 	0.742861141867
YKR092C 	chrXI 	613519 	613646 	0.916031483796
YKR094C 	chrXI 	617458 	617548 	0.807237608586
YKR094C 	chrXI 	617549 	617651 	0.676643875142
YKR094C 	chrXI 	617652 	617762 	0.807931111029
YKR094C 	chrXI 	617763 	617859 	0.877909097048
YKR094C 	chrXI 	617861 	617978 	0.772024737949
YKR094C 	chrXI 	617984 	618090 	0.955751190945
YKR094C 	chrXI 	618091 	618209 	0.741583943292
YKR094C 	chrXI 	618210 	618318 	0.55411065482
YKR094C 	chrXI 	618320 	618427 	0.524609935176
YLL050C 	chrXII 	39691 	39777 	0.711913482697
YLL050C 	chrXII 	39778 	39886 	0.469795521068
YLL050C 	chrXII 	39888 	39988 	0.76347825114
YLL050C 	chrXII 	39990 	40085 	0.695744213036
YLL050C 	chrXII 	40086 	40176 	0.777307383436
YLL050C 	chrXII 	40177 	40286 	0.849460826709
YLL050C 	chrXII 	40290 	40397 	0.313161176164
YLL045C 	chrXII 	47709 	47830 	0.952600846865
YLL045C 	chrXII 	47833 	47920 	0.778121895581
YLL045C 	chrXII 	47927 	48033 	0.875744149268
YLL045C 	chrXII 	48035 	48153 	0.779914100508
YLL045C 	chrXII 	48154 	48257 	0.756689463234
YLL045C 	chrXII 	48258 	48342 	0.867709294289
YLL045C 	chrXII 	48343 	48468 	0.799298072125
YLL045C 	chrXII 	48470 	48558 	0.877648768158
YLL045C 	chrXII 	48559 	48646 	0.947876126819
YLL034C 	chrXII 	70475 	70599 	0.821973585602
YLL034C 	chrXII 	70601 	70696 	0.689527453161
YLL034C 	chrXII 	70699 	70794 	0.741454047526
YLL034C 	chrXII 	70801 	70909 	0.572545442059
YLL034C 	chrXII 	70912 	71006 	0.399374519143
YLL034C 	chrXII 	71011 	71114 	0.536322580979
YLL034C 	chrXII 	71116 	71222 	0.53241521456
YLL034C 	chrXII 	71223 	71334 	0.553433023827
YLL034C 	chrXII 	71337 	71446 	0.616126852978
YLL034C 	chrXII 	71447 	71541 	0.660530198194
YLL034C 	chrXII 	71545 	71641 	0.70862555685
YLL034C 	chrXII 	71643 	71743 	0.662069880094
YLL034C 	chrXII 	71744 	71823 	0.698731495173
YLL034C 	chrXII 	71824 	71922 	0.871181380339
YLL034C 	chrXII 	71925 	72020 	0.248608803194
YLL034C 	chrXII 	72023 	72120 	0.137689579895
YLL034C 	chrXII 	72121 	72210 	0.533403535039
YLL034C 	chrXII 	72211 	72328 	0.675574383984
YLL034C 	chrXII 	72329 	72436 	0.729311157006
YLL034C 	chrXII 	72438 	72547 	0.623416166179
YLL034C 	chrXII 	72548 	72621 	0.431440775539
YLL034C 	chrXII 	72622 	72709 	0.645277169636
YLL034C 	chrXII 	72710 	72792 	0.582484198023
YLL034C 	chrXII 	72793 	72888 	0.591342234462
YLL034C 	chrXII 	72890 	72999 	0.62730385948
YLL034C 	chrXII 	73000 	73091 	0.832821762978
YLL034C 	chrXII 	73093 	73187 	0.653978553518
YLL024C 	chrXII 	95445 	95545 	0.884302576329
YLL024C 	chrXII 	95546 	95647 	0.364674371221
YLL024C 	chrXII 	95649 	95740 	0.436453536831
YLL024C 	chrXII 	95743 	95830 	0.672344519527
YLL024C 	chrXII 	95833 	96248 	0.841492780069
YLL024C 	chrXII 	96249 	96725 	0.655441167939
YLL024C 	chrXII 	96726 	97219 	0.654752196917
YLL024C 	chrXII 	97220 	97310 	0.762895984831
YLL024C 	chrXII 	97312 	97402 	0.611292851024
YLL024C 	chrXII 	97406 	97514 	0.775780053927
YLL024C 	chrXII 	97523 	97574 	0.387957861069
YLL018C 	chrXII 	109744 	109848 	0.595927926384
YLL018C 	chrXII 	109849 	109943 	0.690300730548
YLL018C 	chrXII 	109945 	110061 	0.55782452214
YLL018C 	chrXII 	110064 	110163 	0.238030231913
YLL018C 	chrXII 	110166 	110245 	0.358810422261
YLL018C 	chrXII 	110246 	110350 	0.676738698974
YLL018C 	chrXII 	110353 	110451 	0.616570558144
YLL018C 	chrXII 	110452 	110574 	0.742043980078
YLL018C 	chrXII 	110575 	110666 	0.824894785981
YLL018C 	chrXII 	110667 	110762 	0.70032289736
YLL018C 	chrXII 	110763 	110861 	0.680006897067
YLL018C 	chrXII 	110862 	110962 	0.712412925271
YLL018C 	chrXII 	110966 	111048 	0.713015026274
YLL018C 	chrXII 	111050 	111151 	0.542313964422
YLL018C 	chrXII 	111152 	111236 	0.465728368814
YLL018C 	chrXII 	111237 	111345 	0.553434220399
YLL018C 	chrXII 	111346 	111427 	0.723353618164
YLL018C 	chrXII 	111428 	111520 	0.514286232902
YLL018C 	chrXII 	111522 	111607 	0.629400949675
YLL009C 	chrXII 	131085 	131180 	0.794843862507
YLL009C 	chrXII 	131181 	131277 	0.605103209964
YLL009C 	chrXII 	131278 	131373 	0.661538357634
YLL009C 	chrXII 	131375 	131440 	0.81595701126
YLR002C 	chrXII 	154183 	154301 	0.791925678473
YLR002C 	chrXII 	154303 	154396 	0.638295088763
YLR002C 	chrXII 	154400 	154495 	0.265360754898
YLR002C 	chrXII 	154496 	154589 	0.659964889335
YLR002C 	chrXII 	154590 	154679 	0.747880158455
YLR002C 	chrXII 	154680 	154757 	0.573005349249
YLR002C 	chrXII 	154760 	154874 	0.690012299317
YLR002C 	chrXII 	154875 	154980 	0.705513430944
YLR002C 	chrXII 	154981 	155083 	0.684622268188
YLR002C 	chrXII 	155085 	155176 	0.570480296605
YLR002C 	chrXII 	155177 	155258 	0.673515317735
YLR002C 	chrXII 	155259 	155357 	0.485189664598
YLR002C 	chrXII 	155358 	155444 	0.529015379944
YLR002C 	chrXII 	155445 	155529 	0.531951622322
YLR002C 	chrXII 	155533 	155624 	0.605863999107
YLR002C 	chrXII 	155625 	155711 	0.579493738027
YLR002C 	chrXII 	155712 	155810 	0.548245685785
YLR002C 	chrXII 	155811 	155915 	0.80450839986
YLR002C 	chrXII 	155917 	156002 	0.789166116915
YLR002C 	chrXII 	156004 	156080 	0.783317883783
YLR002C 	chrXII 	156085 	156179 	0.670019037128
YLR002C 	chrXII 	156184 	156272 	0.386999149893
YLR002C 	chrXII 	156273 	156358 	0.735301129308
YLR003C 	chrXII 	156710 	156824 	0.932152571274
YLR003C 	chrXII 	156825 	156920 	0.373793729283
YLR003C 	chrXII 	156921 	157021 	0.287528964151
YLR003C 	chrXII 	157023 	157096 	0.836720210083
YLR003C 	chrXII 	157098 	157186 	0.679491933207
YLR003C 	chrXII 	157187 	157286 	0.761800073072
YLR003C 	chrXII 	157289 	157383 	0.72574101743
YLR003C 	chrXII 	157385 	157464 	0.574908311802
YLR003C 	chrXII 	157465 	157537 	0.696197876462
YLR003C 	chrXII 	157539 	157631 	0.618396564066
YLR003C 	chrXII 	157632 	157730 	0.668150961043
YLR008C 	chrXII 	165310 	165404 	0.781023395148
YLR008C 	chrXII 	165409 	165506 	0.489327966754
YLR008C 	chrXII 	165508 	165597 	0.517302130073
YLR008C 	chrXII 	165598 	165701 	0.702941501824
YLR008C 	chrXII 	165702 	165794 	0.647462409913
YLR008C 	chrXII 	165796 	165897 	0.549525209461
YLR008C 	chrXII 	165902 	166016 	0.436387969322
YLR008C 	chrXII 	166018 	166098 	0.607057243877
YLR008C 	chrXII 	166139 	166186 	0.767148123701
YLR018C 	chrXII 	178583 	178692 	0.649964889475
YLR018C 	chrXII 	178693 	178767 	0.530411160892
YLR018C 	chrXII 	178769 	178856 	0.556682338819
YLR018C 	chrXII 	178857 	178935 	0.691893155329
YLR018C 	chrXII 	178936 	179010 	0.172721060492
YLR018C 	chrXII 	179011 	179089 	0.313359856292
YLR018C 	chrXII 	179092 	179190 	0.532305939149
YLR018C 	chrXII 	179192 	179285 	0.638744700033
YLR018C 	chrXII 	179286 	179391 	0.616447365617
YLR018C 	chrXII 	179397 	179486 	0.522974665831
YLR018C 	chrXII 	179492 	179564 	0.452784236981
YLR018C 	chrXII 	179565 	179657 	0.728238636234
YLR020C 	chrXII 	181573 	181721 	0.656202340554
YLR020C 	chrXII 	181723 	181828 	0.753513783114
YLR020C 	chrXII 	181829 	181937 	0.450307789666
YLR020C 	chrXII 	181940 	182027 	0.612815205191
YLR020C 	chrXII 	182028 	182116 	0.625458278554
YLR020C 	chrXII 	182117 	182217 	0.692234460629
YLR020C 	chrXII 	182218 	182330 	0.699423176145
YLR020C 	chrXII 	182333 	182449 	0.80226715529
YLR020C 	chrXII 	182457 	182556 	0.64949492605
YLR020C 	chrXII 	182558 	182654 	0.618407705325
YLR020C 	chrXII 	182655 	182765 	0.58798767358
YLR020C 	chrXII 	182766 	182872 	0.666016120288
YLR020C 	chrXII 	182873 	182993 	0.617670526124
YLR020C 	chrXII 	182994 	183076 	0.725311510092
YLR020C 	chrXII 	183078 	183173 	0.560116961114
YLR020C 	chrXII 	183174 	183247 	0.511728908096
YLR020C 	chrXII 	183248 	183349 	0.167394919562
YLR020C 	chrXII 	183397 	183443 	0.842738612461
YLR022C 	chrXII 	184117 	184200 	0.87983962816
YLR022C 	chrXII 	184201 	184310 	0.73518979206
YLR022C 	chrXII 	184312 	184402 	0.670558019995
YLR022C 	chrXII 	184403 	184497 	0.71642241638
YLR022C 	chrXII 	184499 	184580 	0.680788669619
YLR022C 	chrXII 	184584 	184669 	0.404082807536
YLR022C 	chrXII 	184672 	184780 	0.410159847576
YLR022C 	chrXII 	184783 	184869 	0.663022823572
YLR022C 	chrXII 	184902 	184940 	0.714424315441
YLR027C 	chrXII 	196737 	196823 	0.941119940251
YLR027C 	chrXII 	196824 	196935 	0.685379439066
YLR027C 	chrXII 	196936 	197037 	0.614819683765
YLR027C 	chrXII 	197038 	197131 	0.620761937041
YLR027C 	chrXII 	197132 	197218 	0.760914990417
YLR027C 	chrXII 	197219 	197307 	0.75547769105
YLR027C 	chrXII 	197308 	197428 	0.702822050532
YLR027C 	chrXII 	197429 	197518 	0.497656800806
YLR027C 	chrXII 	197519 	197609 	0.697106962284
YLR027C 	chrXII 	197611 	197701 	0.647241715782
YLR027C 	chrXII 	197703 	197805 	0.665766714453
YLR027C 	chrXII 	197806 	197892 	0.653334066344
YLR027C 	chrXII 	197893 	197978 	0.577951199761
YLR027C 	chrXII 	197985 	198078 	0.676735185926
YLR027C 	chrXII 	198091 	198123 	0.84453138647
YLR028C 	chrXII 	199416 	199515 	0.935829794346
YLR028C 	chrXII 	199516 	199616 	0.82875807564
YLR028C 	chrXII 	199617 	199726 	0.602082588455
YLR028C 	chrXII 	199727 	199812 	0.712589347512
YLR028C 	chrXII 	199813 	199913 	0.856483226719
YLR028C 	chrXII 	199914 	200025 	0.593851751663
YLR028C 	chrXII 	200028 	200106 	0.574976364183
YLR028C 	chrXII 	200108 	200194 	0.690905278758
YLR028C 	chrXII 	200195 	200278 	0.754745641054
YLR028C 	chrXII 	200279 	200391 	0.612597400152
YLR028C 	chrXII 	200393 	200509 	0.754446796908
YLR028C 	chrXII 	200511 	200614 	0.74174527912
YLR028C 	chrXII 	200615 	200704 	0.582823577227
YLR028C 	chrXII 	200706 	200803 	0.651191968255
YLR028C 	chrXII 	200805 	200901 	0.690621196833
YLR028C 	chrXII 	200902 	201009 	0.665899512549
YLR028C 	chrXII 	201010 	201118 	0.611697879073
YLR028C 	chrXII 	201119 	201226 	0.699186101525
YLR028C 	chrXII 	201231 	201327 	0.611218477316
YLR028C 	chrXII 	201328 	201393 	0.659330947931
YLR028C 	chrXII 	201394 	201511 	0.815334233193
YLR029C 	chrXII 	201828 	201956 	0.634932834281
YLR029C 	chrXII 	201957 	202047 	0.35050557397
YLR029C 	chrXII 	202048 	202132 	0.62843949726
YLR029C 	chrXII 	202133 	202225 	0.734565285292
YLR029C 	chrXII 	202226 	202391 	0.912103451111
YLR029C 	chrXII 	202393 	202483 	0.732673444734
YLR029C 	chrXII 	202486 	202580 	0.628932829196
YLR029C 	chrXII 	202604 	202642 	0.806564642477
YLR038C 	chrXII 	224621 	224724 	0.915716928468
YLR038C 	chrXII 	224725 	224809 	0.412842131037
YLR038C 	chrXII 	224811 	224928 	0.448165853907
YLR038C 	chrXII 	224929 	225024 	0.681579723065
YLR038C 	chrXII 	225028 	225123 	0.750704600927
YLR038C 	chrXII 	225125 	225208 	0.65924206987
YLR043C 	chrXII 	231518 	231610 	0.579058175965
YLR043C 	chrXII 	231612 	231713 	0.86579172721
YLR043C 	chrXII 	231716 	231816 	0.290856121606
YLR043C 	chrXII 	231818 	231914 	0.864622523734
YLR043C 	chrXII 	231915 	232014 	0.644313309856
YLR043C 	chrXII 	232043 	232091 	0.96690834356
YLR044C 	chrXII 	232285 	232395 	0.956526675401
YLR044C 	chrXII 	232396 	232488 	0.591293992024
YLR044C 	chrXII 	232489 	232569 	0.730027020805
YLR044C 	chrXII 	232570 	232661 	0.695764702376
YLR044C 	chrXII 	232662 	232774 	0.590369949038
YLR044C 	chrXII 	232776 	232879 	0.575328667676
YLR044C 	chrXII 	232880 	232979 	0.694482773218
YLR044C 	chrXII 	232980 	233066 	0.747864226555
YLR044C 	chrXII 	233067 	233155 	0.691550629215
YLR044C 	chrXII 	233156 	233271 	0.679859740659
YLR044C 	chrXII 	233273 	233366 	0.764920964953
YLR044C 	chrXII 	233367 	233474 	0.80924415745
YLR044C 	chrXII 	233475 	233564 	0.68429560207
YLR044C 	chrXII 	233565 	233651 	0.541120073124
YLR044C 	chrXII 	233652 	233760 	0.862237880214
YLR044C 	chrXII 	233762 	233884 	0.73069798688
YLR044C 	chrXII 	233889 	233995 	0.566433532032
YLR044C 	chrXII 	233996 	234095 	0.705697003163
YLR051C 	chrXII 	246238 	246339 	0.904994578454
YLR051C 	chrXII 	246340 	246425 	0.795672005099
YLR051C 	chrXII 	246426 	246527 	0.431172081194
YLR051C 	chrXII 	246528 	246636 	0.289054858025
YLR051C 	chrXII 	246639 	246711 	0.587983883289
YLR051C 	chrXII 	246713 	246806 	0.865248875675
YLR051C 	chrXII 	246807 	246902 	0.485706163199
YLR051C 	chrXII 	246903 	247001 	0.718532096449
YLR058C 	chrXII 	257830 	257962 	0.552662196361
YLR058C 	chrXII 	257963 	258045 	0.867146435944
YLR058C 	chrXII 	258046 	258137 	0.626096100908
YLR058C 	chrXII 	258140 	258246 	0.590675495781
YLR058C 	chrXII 	258249 	258358 	0.5782543993
YLR058C 	chrXII 	258359 	258453 	0.668830168696
YLR058C 	chrXII 	258456 	258539 	0.880231190978
YLR058C 	chrXII 	258546 	258644 	0.692237414697
YLR058C 	chrXII 	258645 	258739 	0.780263372307
YLR058C 	chrXII 	258740 	258847 	0.450406607158
YLR058C 	chrXII 	258848 	258929 	0.821115446703
YLR058C 	chrXII 	258932 	259030 	0.568298435358
YLR058C 	chrXII 	259032 	259136 	0.599763482883
YLR058C 	chrXII 	259137 	259230 	0.46166399081
YLR058C 	chrXII 	259231 	259321 	0.612006068356
YLR058C 	chrXII 	259324 	259411 	0.817782752189
YLR058C 	chrXII 	259432 	259472 	0.532278483477
YLR065C 	chrXII 	266278 	266384 	0.387073162579
YLR065C 	chrXII 	266385 	266469 	0.759415351706
YLR065C 	chrXII 	266470 	266560 	0.506436040328
YLR065C 	chrXII 	266562 	266679 	-0.115680128203
YLR065C 	chrXII 	266683 	266793 	0.723948349595
YLR065C 	chrXII 	266794 	266896 	0.734863943323
YLR065C 	chrXII 	266920 	266977 	0.982832261243
YLR074C 	chrXII 	281853 	281934 	0.725196156833
YLR074C 	chrXII 	281935 	282018 	0.611200594887
YLR074C 	chrXII 	282021 	282112 	0.638490778057
YLR074C 	chrXII 	282114 	282217 	0.680692972171
YLR074C 	chrXII 	282222 	282305 	0.899464856763
YLR074C 	chrXII 	282309 	282393 	0.635069397367
YLR074C 	chrXII 	282395 	282482 	0.464172561493
YLR078C 	chrXII 	285661 	285749 	0.751096712227
YLR078C 	chrXII 	285750 	285863 	0.706194764741
YLR078C 	chrXII 	285864 	285942 	0.82738158341
YLR078C 	chrXII 	285943 	286042 	0.599268475637
YLR078C 	chrXII 	286044 	286142 	0.249755078406
YLR078C 	chrXII 	286143 	286233 	0.800193587454
YLR078C 	chrXII 	286234 	286316 	0.515147163098
YLR078C 	chrXII 	286317 	286412 	0.553829592456
YLR078C 	chrXII 	286413 	286502 	0.790709836432
YLR078C 	chrXII 	286505 	286629 	0.890254330243
YLR083C 	chrXII 	293834 	293965 	0.584358249967
YLR083C 	chrXII 	293968 	294088 	0.774693643548
YLR083C 	chrXII 	294089 	294197 	0.689704675398
YLR083C 	chrXII 	294198 	294330 	0.653596820197
YLR083C 	chrXII 	294334 	294451 	0.70928416097
YLR083C 	chrXII 	294452 	294556 	0.471655669577
YLR083C 	chrXII 	294557 	294641 	0.394144346953
YLR083C 	chrXII 	294642 	294785 	0.570522953114
YLR083C 	chrXII 	294786 	294900 	0.514296712483
YLR083C 	chrXII 	294904 	295030 	0.536303416097
YLR083C 	chrXII 	295032 	295145 	0.523078318746
YLR083C 	chrXII 	295148 	295258 	0.775334217973
YLR083C 	chrXII 	295262 	295356 	0.705861618835
YLR083C 	chrXII 	295362 	295472 	0.673272914095
YLR083C 	chrXII 	295473 	295558 	0.594559813611
YLR083C 	chrXII 	295559 	295677 	0.643294582046
YLR083C 	chrXII 	295678 	295772 	0.740440737812
YLR083C 	chrXII 	295773 	295871 	0.788627798882
YLR083C 	chrXII 	295872 	295958 	0.877489254221
YLR083C 	chrXII 	295962 	296055 	0.708261519302
YLR083C 	chrXII 	296068 	296147 	0.605276734461
YLR083C 	chrXII 	296177 	296264 	0.680175860741
YLR093C 	chrXII 	326285 	326403 	0.540009487985
YLR093C 	chrXII 	326407 	326499 	0.648991517052
YLR093C 	chrXII 	326500 	326609 	0.648640802039
YLR093C 	chrXII 	326610 	326698 	0.739021110801
YLR093C 	chrXII 	326699 	326784 	0.519358154323
YLR093C 	chrXII 	326786 	326878 	0.561932017248
YLR093C 	chrXII 	326880 	326972 	0.584497301626
YLR093C 	chrXII 	326973 	327067 	0.653000470452
YLR093C 	chrXII 	327071 	327163 	0.71096576564
YLR093C 	chrXII 	327164 	327247 	0.512356219975
YLR093C 	chrXII 	327253 	327362 	0.905742560765
YLR093C 	chrXII 	327363 	327468 	0.919812658802
YLR105C 	chrXII 	346958 	347075 	0.680614234166
YLR105C 	chrXII 	347077 	347175 	0.595077197334
YLR105C 	chrXII 	347180 	347296 	0.502536223167
YLR105C 	chrXII 	347300 	347397 	0.512838149935
YLR105C 	chrXII 	347399 	347498 	0.483862797023
YLR105C 	chrXII 	347506 	347598 	0.460874422588
YLR105C 	chrXII 	347600 	347676 	0.790855194885
YLR105C 	chrXII 	347677 	347763 	0.378731677881
YLR105C 	chrXII 	347764 	347853 	0.32320321139
YLR105C 	chrXII 	347854 	347950 	0.667307614159
YLR105C 	chrXII 	347952 	348042 	0.203620046487
YLR105C 	chrXII 	348044 	348136 	0.640893361579
YLR105C 	chrXII 	348139 	348225 	0.431801160927
YLR110C 	chrXII 	369556 	369682 	0.83359337645
YLR110C 	chrXII 	369685 	369807 	0.54549335033
YLR110C 	chrXII 	369808 	369890 	0.679605639494
YLR110C 	chrXII 	369891 	369977 	0.735647979957
YLR110C 	chrXII 	369978 	370073 	0.673636579672
YLR110C 	chrXII 	370113 	370153 	0.969448036989
YLR118C 	chrXII 	384631 	384723 	0.584462146293
YLR118C 	chrXII 	384725 	384820 	0.422369434808
YLR118C 	chrXII 	384823 	384921 	0.636712912346
YLR118C 	chrXII 	384922 	385023 	0.654003910717
YLR118C 	chrXII 	385024 	385119 	0.29222449876
YLR118C 	chrXII 	385120 	385240 	0.827905688958
YLR118C 	chrXII 	385242 	385356 	0.515995926554
YLR118C 	chrXII 	385358 	385444 	0.456474303376
YLR130C 	chrXII 	402533 	402646 	0.248409732021
YLR130C 	chrXII 	402647 	402720 	0.426049780156
YLR130C 	chrXII 	402725 	402822 	0.830403838996
YLR130C 	chrXII 	402826 	402925 	0.536682572615
YLR130C 	chrXII 	402927 	403045 	0.466244490916
YLR130C 	chrXII 	403047 	403139 	0.398132953328
YLR130C 	chrXII 	403149 	403270 	0.593650381454
YLR130C 	chrXII 	403272 	403355 	0.306665135631
YLR130C 	chrXII 	403357 	403441 	0.60429963543
YLR130C 	chrXII 	403442 	403529 	0.542297301167
YLR130C 	chrXII 	403530 	403618 	0.429058446295
YLR130C 	chrXII 	403622 	403725 	0.643018546269
YLR130C 	chrXII 	403728 	403843 	0.516754141491
YLR130C 	chrXII 	403850 	403975 	0.474437344475
YLR130C 	chrXII 	403979 	404081 	0.646184526715
YLR130C 	chrXII 	404082 	404163 	0.746374999459
YLR130C 	chrXII 	404209 	404247 	0.0612994589431
YLR146C 	chrXII 	432760 	432880 	0.52884667296
YLR146C 	chrXII 	432881 	432960 	0.417751655846
YLR146C 	chrXII 	432961 	433054 	0.521323826268
YLR146C 	chrXII 	433056 	433162 	0.57959932948
YLR146C 	chrXII 	433164 	433267 	0.482823974415
YLR146C 	chrXII 	433268 	433380 	0.625894676223
YLR146C 	chrXII 	433381 	433490 	0.527651241219
YLR146C 	chrXII 	433491 	433602 	0.529237193199
